dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,13.249513,4.704579,13.119317,6.198708,-6.512014,-0.000000,5.361194
0.020000,13.324330,4.607365,13.241989,6.068468,-6.512014,0.000000,5.375533
0.020000,13.398926,4.513284,13.362056,5.938228,-6.512014,-0.000000,5.390131
0.020000,13.473250,4.422328,13.479518,5.807988,-6.512014,0.000000,5.404954
0.020000,13.547245,4.334483,13.594375,5.677747,-6.512014,-0.000000,5.419963
0.020000,13.620849,4.249731,13.706628,5.547507,-6.512014,-0.000000,5.435121
0.020000,13.693995,4.168049,13.816275,5.417267,-6.512014,0.000000,5.450390
0.020000,13.766617,4.089410,13.923318,5.287027,-6.512014,-0.000000,5.465731
0.020000,13.838641,4.013782,14.027756,5.156786,-6.512014,0.000000,5.481106
0.020000,13.909994,3.941129,14.129590,5.026546,-6.512014,-0.000000,5.496476
0.020000,13.980601,3.871410,14.228818,4.896306,-6.512014,0.000000,5.511802
0.020000,14.050384,3.804580,14.325442,4.766065,-6.512014,-0.000000,5.527049
0.020000,14.119266,3.740590,14.419461,4.635825,-6.512014,0.000000,5.542179
0.020000,14.187169,3.679389,14.510875,4.505585,-6.512014,0.000000,5.557157
0.020000,14.254014,3.620920,14.599684,4.375345,-6.512014,-0.000000,5.571950
0.020000,14.319726,3.565125,14.685889,4.245104,-6.512014,0.000000,5.586525
0.020000,14.384227,3.511943,14.769488,4.114864,-6.512014,0.000000,5.600852
0.020000,14.447443,3.461309,14.850483,3.984624,-6.512014,-0.000000,5.614902
0.020000,14.509302,3.413159,14.928873,3.854384,-6.512014,0.000000,5.628650
0.020000,14.569732,3.367426,15.004659,3.724143,-6.512014,-0.000000,5.642070
0.020000,14.628665,3.324042,15.077839,3.593903,-6.512014,0.000000,5.655139
0.020000,14.686034,3.282938,15.148415,3.463663,-6.512014,0.000000,5.667839
0.020000,14.741777,3.244044,15.216386,3.333422,-6.512014,0.000000,5.680149
0.020000,14.795833,3.207293,15.281752,3.203182,-6.512014,-0.000000,5.692054
0.020000,14.848144,3.172616,15.344513,3.072942,-6.512014,0.000000,5.703540
0.020000,14.898655,3.139946,15.404669,2.942702,-6.512014,-0.000000,5.714592
0.020000,14.947314,3.109215,15.462221,2.812461,-6.512014,0.000000,5.725201
0.020000,14.994075,3.080359,15.517168,2.682221,-6.512014,0.000000,5.735357
0.020000,15.038887,3.053315,15.569510,2.551981,-6.512014,0.000000,5.745052
0.020000,15.081712,3.028020,15.619247,2.421741,-6.512014,0.000000,5.754280
0.020000,15.122508,3.004416,15.666380,2.291500,-6.512014,0.000000,5.763034
0.020000,15.161237,2.982446,15.710907,2.161260,-6.512014,0.000000,5.771312
0.020000,15.197867,2.962053,15.752830,2.031020,-6.512014,-0.000000,5.779109
0.020000,15.232363,2.943190,15.792148,1.900779,-6.512014,0.000000,5.786423
0.020000,15.264699,2.925803,15.828861,1.770539,-6.512014,0.000000,5.793252
0.020000,15.294846,2.909848,15.862969,1.640299,-6.512014,-0.000000,5.799595
0.020000,15.322780,2.895282,15.894473,1.510059,-6.512014,0.000000,5.805452
0.020000,15.348478,2.882064,15.923372,1.379818,-6.512014,-0.000000,5.810821
0.020000,15.371921,2.870158,15.949666,1.249578,-6.512014,0.000000,5.815704
0.020000,15.393093,2.859529,15.973355,1.119338,-6.512014,-0.000000,5.820102
0.020000,15.411974,2.850148,15.994439,0.989098,-6.512014,0.000000,5.824012
0.020000,15.428553,2.841986,16.012919,0.858857,-6.512014,0.000000,5.827438
0.020000,15.442818,2.835020,16.028794,0.728617,-6.512014,-0.000000,5.830379
0.020000,15.454758,2.829229,16.042064,0.598377,-6.512014,0.000000,5.832837
0.020000,15.464365,2.824596,16.052729,0.468136,-6.512014,-0.000000,5.834811
0.020000,15.471630,2.821108,16.060789,0.337896,-6.512014,-0.000000,5.836302
0.020000,15.476552,2.818752,16.066244,0.207656,-6.512014,0.000000,5.837312
0.020000,15.479125,2.817523,16.069095,0.077416,-6.512014,-0.000000,5.837839
0.020000,15.479879,2.817163,16.069931,0.006148,-3.563393,147.431021,5.837994
0.020000,15.479935,2.817137,16.069992,0.000000,-0.307386,162.800343,5.838005
0.020000,15.479935,2.817137,16.069992,0.000000,0.000000,15.369322,5.838005
